StudentID,Gender,Nation,Religion,Region,EnrollmentYear,EntranceScore_1,EntranceScore_2,EntranceScore_3,SumScore,Aspiration,IndustryCode,GPA4_1,Rating_1,CreditsRegistered_1,CreditsEarnned_1,GPA4_2,Rating_2,CreditsRegistered_2,CreditsEarnned_2,GPA4_3,Rating_3,CreditsRegistered_3,CreditsEarnned_3,GPA4_4,Rating_4,CreditsRegistered_4,CreditsEarnned_4,TermStatus_1,TermStatus_2,TermStatus_3,TermStatus_4,Drop
5109454401,Nam,Kinh,Khìng,2,2021,6.34,6.72,6.36,19.67,NV1,4016,2.83,Kh†,15,13,1.03,Y?u,17,7,2.14,Trung bçnh,18,18,1.71,Y?u,29,23,0,0,0,0,0
6006359403,N?,Kinh,Khìng,2NT,2020,7.2,6.25,7.5,21.45,NV1,903,2.21,Trung bçnh,19,19,1.94,Y?u,17,13,2.56,Kh†,17,17,2.2,Trung bçnh,23,19,0,0,0,0,0
6006454404,N?,Kinh,Khìng,1,2021,8.6,8.1,8.4,25.85,NV1,4041,3.28,Gi?i,16,16,1.74,Y?u,17,13,1.92,Y?u,19,19,2.17,Trung bçnh,24,24,0,0,0,0,0
6012452401,N?,Kinh,Khìng,1,2021,8.2,9,9,26.95,NV2,201,3.42,Gi?i,18,18,3,Kh†,18,18,3.29,Gi?i,19,19,3.33,Gi?i,21,21,0,0,0,0,0
6017357401,N?,Kinh,Khìng,1,2020,7.5,7.6,6,20.82,NV1,701,2.53,Kh†,18,18,2.94,Kh†,24,24,2.5,Kh†,13,13,2.55,Kh†,20,20,0,0,0,0,0
6024454401,N?,Kinh,Khìng,2,2021,7,7.6,7.2,22.05,NV1,4016,3.23,Gi?i,15,15,2.37,Trung bçnh,15,15,2.86,Kh†,18,18,2.92,Kh†,24,24,0,0,0,0,0
6063354406,N?,Kinh,Khìng,1,2020,6.4,5.75,4.8,17.7,NV1,406,1.66,Y?u,16,13,2.33,Trung bçnh,15,15,3.37,Gi?i,15,15,1.8,Y?u,20,17,0,0,0,0,0
6075451405,Nam,Kinh,Khìng,2,2021,8.4,7,6.5,22.15,NV2,1052,2.78,Kh†,16,16,2.33,Trung bçnh,20,19,1.83,Y?u,18,15,2.4,Trung bçnh,20,20,0,0,0,0,0
6095351405,Nam,Kinh,Khìng,2,2020,8.4,7.8,7.9,24.1,NV1,1053,3.22,Gi?i,18,18,2.89,Kh†,19,19,2.94,Kh†,16,16,3.26,Gi?i,19,19,0,0,0,0,0
6102454401,N?,Kinh,Khìng,2,2021,5.6,6.6,6.3,18.75,NV1,4016,3.33,Gi?i,15,15,0.83,Y?u,15,5,1.03,Y?u,18,10,0,Y?u,27,0,0,1,0,1,1
7000354406,N?,Kinh,Khìng,2,2020,6.86,6.08,6.44,19.63,NV2,406,1.5,Y?u,16,10,1.77,Y?u,15,11,3.17,Kh†,15,15,2.11,Trung bçnh,27,22,0,0,0,0,0
7002456403,Nam,Kinh,Ph?t gi†o,2NT,2021,6.5,7.25,7.25,21.5,NV1,603,2.15,Trung bçnh,17,14,1.33,Y?u,18,11,1.87,Y?u,23,20,1.73,Y?u,22,16,0,0,0,0,0
7006356401,N?,Kinh,Khìng,2NT,2020,7.25,4.5,6.5,18.75,NV1,601,2.06,Trung bçnh,18,15,2.95,Kh†,20,20,3.1,Kh†,20,20,2.65,Kh†,20,20,0,0,0,0,0
7006359403,N?,Kinh,Khìng,2NT,2020,6.6,7.25,6,20.35,NV1,903,2.21,Trung bçnh,19,19,2.47,Trung bçnh,17,17,2.74,Kh†,17,17,2.55,Kh†,21,19,0,0,0,0,0
7019357401,N?,Kinh,Khìng,1,2020,8.6,8.25,7.2,24.19,,701,2.58,Kh†,18,18,2.95,Kh†,21,21,3.16,Kh†,16,16,3.15,Kh†,20,20,0,0,0,0,0
7019451405,Nam,Kinh,Khìng,2NT,2021,8.7,7.7,7.3,24.2,NV1,1053,2.09,Trung bçnh,16,14,0.84,Y?u,19,8,1.34,Y?u,22,16,1.13,Y?u,23,13,0,1,0,0,0
7030359401,N?,TÖy,Khìng,1,2020,6.75,4.75,7.25,21,NV1,901,1.61,Y?u,19,14,1.37,Y?u,19,12,2.63,Kh†,24,24,1.98,Y?u,24,22,0,0,0,0,0
7031351416,Nam,Kinh,Khìng,2NT,2020,6.6,5.5,7.5,20.1,NV1,1161,2.55,Kh†,20.5,20.5,2.25,Trung bçnh,20,16,3.12,Kh†,13,13,2.51,Kh†,25.5,23.5,0,0,0,0,0
7033359401,N?,Kinh,Khìng,1,2020,7.8,5.75,8.5,22.8,NV4,901,2.92,Kh†,19,19,2.63,Kh†,19,19,2.71,Kh†,19,19,2.59,Kh†,17,17,0,0,0,0,0
7035456412,N?,Kinh,Ph?t gi†o,2,2021,8.05,8.25,8.25,24.8,NV1,612,2.06,Trung bçnh,17,17,2.45,Trung bçnh,19,17,1.64,Y?u,18,14,2.15,Trung bçnh,24,24,0,0,0,0,0
7040454406,N?,Kinh,Khìng,2,2021,7.07,6.9,7,21.22,NV2,406,2.9,Kh†,15,15,2.09,Trung bçnh,16,16,1.27,Y?u,15,8,2.25,Trung bçnh,20,20,0,0,0,0,0
7041456412,N?,Kinh,Tìn gi†o kh†c,2,2021,9,7.5,9.6,26.35,NV1,612,3.15,Kh†,17,17,3.47,Gi?i,17,17,2.95,Kh†,20,20,3.03,Kh†,17,17,0,0,0,0,0
7093457451,N?,Kinh,Khìng,2,2021,8,6.25,9,24.44,NV2,7512,3.19,Kh†,18,18,2.79,Kh†,19,19,3.26,Gi?i,17,17,3.19,Kh†,21,21,0,0,0,0,0
8000457401,Nam,Kinh,Khìng,1,2021,7.54,8.14,8.9,25.86,NV1,701,2.44,Trung bçnh,18,18,3.05,Kh†,19,19,3.22,Gi?i,18,18,3,Kh†,20,20,0,0,0,0,0
8000457451,N?,Kinh,Thiàn ch£a gi†o,2,2021,6.47,7.3,7.67,22.08,NV1,7512,2.36,Trung bçnh,18,18,2.03,Trung bçnh,17,14,2.26,Trung bçnh,17,17,2.27,Trung bçnh,22,20,0,0,0,0,0
8000459401,N?,Kinh,Khìng,2,2021,7.9,8.2,8.5,24.85,NV1,901,3.5,Gi?i,19,19,3.47,Gi?i,19,19,3.79,Xu?t s?c,19,19,3.38,Gi?i,17,17,0,0,0,0,0
8013451418,Nam,Kinh,Khìng,2NT,2021,8.52,7.58,8.06,24.16,NV1,1185,3.03,Kh†,17,17,1.53,Y?u,18,16,2.38,Trung bçnh,17,17,2.82,Kh†,20.5,20.5,0,0,0,0,0
8015351401,N?,Kinh,Khìng,2NT,2020,8.2,8.5,7.5,24.7,,101,2.56,Kh†,18,18,1.81,Y?u,18,15,2.86,Kh†,18,18,1.98,Y?u,28,24,0,0,0,0,0
8027357452,N?,Kinh,Khìng,2,2020,7.6,7.6,7.6,22.8,NV1,752,2.44,Trung bçnh,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
8027454403,N?,Kinh,Khìng,1,2021,7,6.5,8.6,22.85,NV2,4031,3,Kh†,16,16,1.87,Y?u,15,15,0.83,Y?u,18,6,1.37,Y?u,27,18,0,0,1,0,0
8035454403,Nam,Kinh,Khìng,2NT,2021,7.5,6.2,7,21.2,NV1,4031,2.38,Trung bçnh,16,16,1.5,Y?u,15,13,1.42,Y?u,18,11,1.6,Y?u,20,14,0,0,0,0,0
8041456412,N?,Kinh,Khìng,2,2021,7.2,6,7.8,21.25,NV2,612,2.21,Trung bçnh,17,17,2.56,Kh†,17,17,2.48,Trung bçnh,20,20,2.58,Kh†,19,19,0,0,0,0,0
8057459401,N?,Kinh,Khìng,1,2021,8.25,7.25,8.5,24.75,NV1,901,2.87,Kh†,19,19,2.42,Trung bçnh,19,19,2.97,Kh†,19,19,2.79,Kh†,17,17,0,0,0,0,0
8073357451,N?,Kinh,Khìng,2NT,2020,7.25,7.4,6.8,21.19,NV1,7511,2.25,Trung bçnh,20,20,2.21,Trung bçnh,17,17,2.5,Kh†,21,21,2.44,Trung bçnh,18,18,0,0,0,0,0
8111354401,N?,Kinh,Khìng,2,2020,7.7,7.3,8.3,23.3,NV1,4011,1.91,Y?u,16,14,2.42,Trung bçnh,18,18,3.31,Gi?i,16,16,2.31,Trung bçnh,29,29,0,0,0,0,0
8142457451,N?,Kinh,Ph?t gi†o,2NT,2021,7.2,6.9,8.2,23.38,NV4,7512,2.11,Trung bçnh,18,15,2.39,Trung bçnh,22,22,2.32,Trung bçnh,17,17,2.13,Trung bçnh,19,17,0,0,0,0,0
9000354406,N?,Kinh,Khìng,2,2020,5.73,6.27,6.8,19.05,NV2,406,0.56,Y?u,16,5,1.57,Y?u,15,11,3.14,Kh†,18,18,2.04,Trung bçnh,27,24,1,0,0,0,0
9000451405,Nam,Kinh,Ph?t gi†o,2NT,2021,5.52,6.38,5.94,18.34,NV1,1053,2.19,Trung bçnh,16,14,1.66,Y?u,16,13,0.58,Y?u,18,5,1.77,Y?u,28,22,0,0,1,0,0
9001458402,N?,Kinh,Khìng,1,2021,5.25,7,8.25,21.25,NV1,802,2.5,Kh†,18,18,2.41,Trung bçnh,16,16,2.63,Kh†,20,20,2.5,Kh†,18,18,0,0,0,0,0
9015351401,N?,Kinh,Khìng,1,2020,8.6,7.25,7.5,24.1,NV2,101,2.81,Kh†,18,18,2.58,Kh†,18,18,3.31,Gi?i,18,18,2.76,Kh†,21,19,0,0,0,0,0
9019357451,N?,Kinh,Khìng,2,2020,8.6,7.9,6.7,22.68,NV1,7511,0.38,Y?u,20,5,1.52,Y?u,25,13,2.61,Kh†,19,19,2.14,Trung bçnh,28,25,1,0,0,0,0
9025457401,N?,Kinh,Khìng,2NT,2021,8.3,8.3,9.23,26.8,NV1,701,1.97,Y?u,18,16,2.21,Trung bçnh,19,16,2.28,Trung bçnh,18,15,2.63,Kh†,20,20,0,0,0,0,0
9051459401,N?,Kinh,Khìng,1,2021,8.8,9.1,9.7,28.35,NV1,901,2.87,Kh†,19,19,2.87,Kh†,19,19,3.05,Kh†,19,19,3.21,Gi?i,17,17,0,0,0,0,0
9057459401,N?,Kinh,Khìng,1,2021,7.2,8.25,9,25.2,NV2,901,3.08,Kh†,19,19,2.87,Kh†,19,19,2.74,Kh†,19,19,2.92,Kh†,19,19,0,0,0,0,0
9077354407,N?,Kinh,Khìng,1,2020,5.6,6.6,7.2,19.4,NV1,407,2.03,Trung bçnh,17,17,1,Y?u,15,8,2.47,Trung bçnh,16,13,2.26,Trung bçnh,21,21,0,0,0,0,0
9093457451,N?,Kinh,Khìng,1,2021,6.5,8.25,6.8,22.01,NV3,7513,1.58,Y?u,18,13,2.24,Trung bçnh,17,17,2.17,Trung bçnh,21,21,1.78,Y?u,20,15,0,0,0,0,0
2457451,N?,Kinh,Khìng,2,2021,6.87,8.1,6.73,21.57,NV1,7511,2.69,Kh†,18,18,2.47,Trung bçnh,17,17,2.21,Trung bçnh,19,19,2.25,Trung bçnh,20,20,0,0,0,0,0
13356409,N?,Kinh,Khìng,2,2020,6.2,7.4,7.4,21,NV1,6092,1.33,Y?u,18,9,0,Y?u,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1
42456412,N?,Kinh,Khìng,2,2021,7.8,6.75,5.25,20.05,NV2,612,2.35,Trung bçnh,17,17,2.85,Kh†,17,17,3.1,Kh†,20,20,3.09,Kh†,17,17,0,0,0,0,0
47457452,N?,Kinh,Khìng,2NT,2021,7.75,9.25,5.6,23.1,NV2,7522,2.78,Kh†,18,18,2.89,Kh†,19,19,3.29,Gi?i,19,19,3.19,Kh†,18,18,0,0,0,0,0
1000356408,N?,Kinh,Khìng,1,2020,8.06,8.44,7.34,24.59,NV1,608,3.06,Kh†,18,18,3.31,Gi?i,18,18,3.61,Xu?t s?c,18,18,3.78,Xu?t s?c,18,18,0,0,0,0,0
1001354406,N?,Kinh,Khìng,1,2020,7,7.54,7.28,22.07,NV1,406,2.91,Kh†,16,16,2.5,Kh†,15,15,3.5,Gi?i,15,15,2.6,Kh†,25,22,0,0,0,0,0
1002454401,N?,Kinh,Tìn gi†o kh†c,2,2021,7.1,6.2,7.2,20.75,NV2,4016,3.1,Kh†,15,15,1.3,Y?u,15,8,0,0,0,0,1.93,Y?u,20,17,0,0,1,0,0
1005359403,N?,Kinh,Khìng,1,2020,7,7.4,8,23.15,NV1,903,2.13,Trung bçnh,19,17,2.62,Kh†,17,17,2.42,Trung bçnh,19,19,2.71,Kh†,19,19,0,0,0,0,0
1013452401,N?,Kinh,Khìng,1,2021,8.6,7.75,9,26.1,NV2,201,3,Kh†,18,18,3.17,Kh†,18,18,3.18,Kh†,19,19,3.34,Gi?i,19,19,0,0,0,0,0
1017451401,N?,Kinh,Ph?t gi†o,1,2021,8.7,8.8,8.2,26.45,NV1,101,2.97,Kh†,18,18,2.43,Trung bçnh,20,20,2.36,Trung bçnh,18,18,2.76,Kh†,21,21,0,0,0,0,0
2000458402,N?,Kinh,Khìng,2NT,2021,6.5,8.8,8.6,24.4,NV2,802,2.67,Kh†,18,18,2.32,Trung bçnh,19,19,2.03,Trung bçnh,17,13,2.67,Kh†,18,18,0,0,0,0,0
2001457452,N?,Kinh,Khìng,2NT,2021,6.54,7.1,7.38,21.02,NV1,7522,2.53,Kh†,18,18,2.38,Trung bçnh,21,17,2.91,Kh†,17,17,2.5,Kh†,22,22,0,0,0,0,0
2002357451,N?,Kinh,Thiàn ch£a gi†o,1,2020,7.22,7.48,8.3,24.23,NV1,7512,2.13,Trung bçnh,20,20,1.68,Y?u,17,14,2.26,Trung bçnh,17,17,2.32,Trung bçnh,19,19,0,0,0,0,0
2007456408,N?,Kinh,Khìng,1,2021,7,7.1,7.7,22.55,NV1,608,1.97,Y?u,18,15,2.69,Kh†,18,18,2.76,Kh†,21,21,3.05,Kh†,20,20,0,0,0,0,0
3000352407,N?,Kinh,Khìng,2NT,2020,7.48,7.02,7.32,22.32,NV1,207,2.18,Trung bçnh,17,17,0.19,Y?u,18,1,0,0,0,0,0,0,0,0,0,1,1,1,1
3000456408,N?,Kinh,Khìng,2,2021,5.6,6.28,6.7,19.83,NV1,608,1.61,Y?u,18,13,1.78,Y?u,18,14,1.74,Y?u,23,17,2.65,Kh†,24,22,0,0,0,0,0
3001454407,N?,Kinh,Khìng,1,2021,7.73,8.43,8.17,25.08,NV1,407,3.19,Kh†,16,16,2.53,Kh†,16,16,2.09,Trung bçnh,16,13,2.76,Kh†,27,24,0,0,0,0,0
3001459401,N?,Kinh,Khìng,2,2021,8.9,8.6,8.3,26.05,NV1,901,2.5,Kh†,19,19,2.66,Kh†,19,19,2.74,Kh†,19,19,2.24,Trung bçnh,17,14,0,0,0,0,0
3002454401,N?,Kinh,Khìng,2,2021,5.87,6.3,6.83,19.25,NV1,4011,2.97,Kh†,15,15,1.87,Y?u,15,15,1.78,Y?u,18,15,2,Trung bçnh,30,24,0,0,0,0,0
3135454401,N?,Kinh,Khìng,2NT,2021,7.5,5.53,7,20.53,NV1,4011,3.03,Kh†,15,15,2.6,Kh†,15,15,2.11,Trung bçnh,18,15,2.82,Kh†,25,25,0,0,0,0,0
4000352407,N?,Kinh,Khìng,1,2020,8.13,7.2,8.23,23.81,NV2,207,2.71,Kh†,17,17,2.14,Trung bçnh,18,15,2.63,Kh†,16,16,2.79,Kh†,21,21,0,0,0,0,0
4000356413,N?,Kinh,Khìng,2NT,2020,7.1,8.5,9.1,25.2,NV1,6131,3.84,Xu?t s?c,19,19,3.71,Xu?t s?c,17,17,3.71,Xu?t s?c,19,19,3.5,Gi?i,18,18,0,0,0,0,0
4000357452,N?,Kinh,Khìng,2NT,2020,7.4,6.3,6.5,20.7,NV1,7522,3.25,Gi?i,18,18,2.95,Kh†,19,19,3.16,Kh†,19,19,3.06,Kh†,18,18,0,0,0,0,0
4003459403,N?,Kinh,Thiàn ch£a gi†o,1,2021,7,6,7.5,21.25,NV1,903,2.58,Kh†,19,19,1.82,Y?u,17,13,2.31,Trung bçnh,18,18,2.46,Trung bçnh,24,24,0,0,0,0,0
4040457452,N?,Kinh,Ph?t gi†o,1,2021,8.4,8,7,26.15,NV1,7522,2.81,Kh†,18,18,2.63,Kh†,19,19,2.79,Kh†,19,19,2.22,Trung bçnh,18,15,0,0,0,0,0
5002454401,N?,Kinh,Tìn gi†o kh†c,2,2021,7.38,6.58,7.58,21.54,NV1,4015,3.2,Gi?i,15,15,1.1,Y?u,15,10,1.58,Y?u,18,12,2.37,Trung bçnh,26,26,0,0,0,0,0
5135454401,Nam,Kinh,Khìng,1,2021,6.5,6.8,6.4,20.45,NV1,4011,2.07,Trung bçnh,15,12,1.47,Y?u,15,12,1.08,Y?u,18,9,1.04,Y?u,25,13,0,0,0,0,0
7000454404,N?,Kinh,Khìng,1,2021,7.6,6.8,8.1,25.25,NV1,4041,2.94,Kh†,16,13,2.12,Trung bçnh,17,17,1.59,Y?u,22,15,1.28,Y?u,18,12,0,0,0,0,0
7003356401,N?,Kinh,Khìng,1,2020,9,8.4,8.5,25.9,NV1,601,3.11,Kh†,18,18,2.88,Kh†,17,17,3.25,Gi?i,20,20,3.44,Gi?i,18,18,0,0,0,0,0
7017352403,N?,Jrai,Khìng,1,2020,7.2,7.75,6.5,24.2,NV1,2031,2.08,Trung bçnh,18,16,2.72,Kh†,18,18,3.25,Gi?i,18,18,3.13,Kh†,16,16,0,0,0,0,0
7046457452,N?,Kinh,Ph?t gi†o,2,2021,7.6,7,8.4,23.25,NV4,7522,2.86,Kh†,18,18,3.32,Gi?i,19,19,3.18,Kh†,19,19,2.95,Kh†,21,21,0,0,0,0,0
8000356402,N?,Kinh,Khìng,1,2020,8.1,9.6,9,27.45,NV1,602,3.05,Kh†,19,19,2.91,Kh†,17,17,3.06,Kh†,18,18,3.45,Gi?i,19,19,0,0,0,0,0
8000357401,N?,Kinh,Khìng,2NT,2020,7.1,8.7,9,25.85,NV1,701,1.81,Y?u,18,15,2.32,Trung bçnh,19,19,3,Kh†,18,18,2.35,Trung bçnh,26,26,0,0,0,0,0
8000454404,N?,Kinh,Khìng,2NT,2021,7,6.8,8.7,23,NV1,4041,2.91,Kh†,16,16,1.88,Y?u,17,14,2.32,Trung bçnh,19,19,1.3,Y?u,23,14,0,0,0,0,0
8006359403,N?,Kinh,Khìng,2NT,2020,5.8,6.25,6.75,19.3,NV1,903,1.37,Y?u,19,14,1.47,Y?u,17,10,2.4,Trung bçnh,20,20,2.41,Trung bçnh,27,27,0,0,0,0,0
8015357401,N?,Kinh,Khìng,2NT,2020,7.5,7.2,6.6,21.42,NV1,701,2.56,Kh†,18,18,2.68,Kh†,19,19,2.73,Kh†,24,24,2.57,Kh†,14,14,0,0,0,0,0
9000356412,N?,Kinh,Khìng,1,2020,6.2,7.7,7.1,21.75,NV1,612,2.09,Trung bçnh,17,17,2.53,Kh†,18,18,2.79,Kh†,19,19,2.97,Kh†,18,18,0,0,0,0,0
9006359403,N?,Kinh,Khìng,2NT,2020,7.6,5,9.5,22.6,NV1,903,1.76,Y?u,19,17,2.18,Trung bçnh,17,13,2.34,Trung bçnh,19,19,2.88,Kh†,25,25,0,0,0,0,0
9033359401,N?,Kinh,Khìng,1,2020,7.5,9,7.75,25,NV1,901,2.95,Kh†,19,19,2.79,Kh†,19,19,3,Kh†,19,19,2.92,Kh†,19,19,0,0,0,0,0
9046457452,N?,Kinh,Thiàn ch£a gi†o,1,2021,7.5,8.5,4.4,21.15,NV2,7522,3.14,Kh†,18,18,2.98,Kh†,25,25,3.32,Gi?i,17,17,3.13,Kh†,16,16,0,0,0,0,0
8147354401,N?,Kinh,Khìng,2NT,2020,7.25,8.2,6.6,22.55,NV1,5011,3.69,Xu?t s?c,16,16,3.59,Gi?i,16,16,2.92,Kh†,18,18,3.55,Gi?i,31,31,0,0,0,0,0
7359403,N?,Jrai,Khìng,1,2020,6.2,6.75,7.25,22.95,NV1,903,1.79,Y?u,19,17,2.71,Kh†,17,17,2.88,Kh†,17,17,2.98,Kh†,21,21,0,0,0,0,0
3001356406,N?,Kinh,Khìng,2,2020,7.08,8.05,8.04,23.17,NV1,6063,1.62,Y?u,17,14,1.83,Y?u,18,11,2.71,Kh†,17,17,2,Trung bçnh,22,18,0,0,0,0,0
7002454401,N?,Kinh,Khìng,2NT,2021,6.5,7.57,7.07,21.39,NV1,4016,3.37,Gi?i,15,15,2.13,Trung bçnh,15,11,3.25,Gi?i,18,18,3.33,Gi?i,23,23,0,0,0,0,0
7017452407,N?,Kinh,Khìng,2,2021,8.2,9,7.9,25.35,NV1,207,3,Kh†,17,17,2.07,Trung bçnh,21,21,1.86,Y?u,14,14,2.05,Trung bçnh,20,18,0,0,0,0,0
1001357401,N?,Kinh,Khìng,1,2020,7.6,9.2,7.5,24.6,NV1,701,2.67,Kh†,18,18,2.79,Kh†,19,19,2.81,Kh†,18,18,2.66,Kh†,22,22,0,0,0,0,0
1000459402,Nam,Kinh,Khìng,,2021,6.22,6.88,9.5,24.33,NV1,902,2.24,Trung bçnh,17,14,1.15,Y?u,17,9,0.55,Y?u,19,3,1.13,Y?u,20,9,0,0,1,0,0
5001354401,N?,Kinh,Khìng,1,2020,8.8,7.9,9.4,26.85,NV2,4015,3.19,Kh†,16,16,3.41,Gi?i,16,16,2.94,Kh†,16,16,2.63,Kh†,19,19,0,0,0,0,0
7351419,Nam,Kinh,Khìng,2,2020,6.1,6.6,6.5,19.95,NV1,119,0.91,Y?u,17,6,0.41,Y?u,17,2,0,Y?u,16,0,0.19,Y?u,18,1,0,1,1,1,1
4001451430,Nam,Kinh,Ph?t gi†o,1,2021,8.6,8.8,8.6,26.75,NV1,130,2.67,Kh†,18,18,2.45,Trung bçnh,20,20,0.97,Y?u,17,9,2.27,Trung bçnh,24,21,0,0,1,0,0
4010451414,Nam,Kinh,Khìng,2,2021,9.4,9.25,9.8,28.64,NV1,1141,3.78,Xu?t s?c,16,16,3.94,Xu?t s?c,17,17,3.9,Xu?t s?c,21,21,3.76,Xu?t s?c,19,19,0,0,0,0,0
5030451430,Nam,Kinh,Khìng,2,2021,8.1,7.9,7.6,23.85,NV1,130,2.33,Trung bçnh,18,18,2.03,Trung bçnh,20,17,1,Y?u,15,7,0.56,Y?u,8,3,0,0,0,1,0
1004352401,Nam,Kinh,Khìng,2NT,2020,8.4,7.25,6.25,22.4,NV1,201,2.58,Kh†,18,18,2.43,Trung bçnh,23,23,3.15,Kh†,13,13,2.47,Trung bçnh,18,16,0,0,0,0,0
2000351416,Nam,Kinh,Khìng,1,2020,7,8,8.8,24.55,NV1,1161,2.54,Kh†,20.5,20.5,1.78,Y?u,20,18,3.27,Gi?i,13,13,2.21,Trung bçnh,21.5,17.5,0,0,0,0,0
6001354401,Nam,Kinh,Khìng,2,2020,6.92,7,6.3,20.47,NV1,4015,3.47,Gi?i,16,16,3.5,Gi?i,16,16,3.63,Xu?t s?c,16,16,3.65,Xu?t s?c,27,27,0,0,0,0,0
1457401,Nam,Ca Dong,Khìng,1,2021,7.9,8.4,8.1,27.13,NV1,701,3.19,Kh†,18,18,3.45,Gi?i,19,19,0,0,0,0,3.36,Gi?i,18,18,0,0,1,0,0
5022356410,N?,Jrai,Khìng,1,2020,5.5,3.75,9,21,NV2,610,1.14,Y?u,21,12,0,Y?u,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3001351405,Nam,Kinh,Khìng,1,2020,5.77,6.83,6.7,20.05,NV1,1053,2.44,Trung bçnh,18,18,2.29,Trung bçnh,19,19,2.66,Kh†,16,16,2.09,Trung bçnh,17,14,0,0,0,0,0
6002357451,Nam,Kinh,Khìng,2,2020,7,5.84,7.38,20.95,NV1,7512,1.58,Y?u,20,15,3.1,Kh†,15,15,2.73,Kh†,20,20,2.48,Trung bçnh,23,21,0,0,0,0,0
6002456402,Nam,Kinh,Khìng,2,2021,7,8.25,8.25,23.75,NV1,602,2.63,Kh†,19,19,2.21,Trung bçnh,17,13,1.61,Y?u,18,16,0.74,Y?u,19,6,0,0,0,1,0
4101454404,N?,Kinh,Khìng,2,2021,7.35,8.7,8.6,26.9,NV1,4041,2.63,Kh†,16,16,1.29,Y?u,17,13,1.34,Y?u,19,12,1.62,Y?u,26,24,0,0,0,0,0
36456412,N?,Kinh,Khìng,2,2021,6.72,7.24,7.24,21.45,NV1,612,1.59,Y?u,17,14,1.7,Y?u,20,14,0.9,Y?u,20,9,0.28,Y?u,27,5,0,0,1,1,1
7001457452,N?,Kinh,Ph?t gi†o,2,2021,8,8,8.3,24.3,NV1,7522,2.69,Kh†,18,18,1.55,Y?u,19,13,0.21,Y?u,19,2,0,0,0,0,0,0,1,1,1
8000354404,N?,Kinh,Khìng,1,2020,6.5,6.52,6.36,20.13,NV1,4041,0.62,Y?u,17,6,1.93,Y?u,15,15,2.59,Kh†,17,15,1.45,Y?u,19,13,1,0,0,0,0
23351401,Nam,Kinh,Khìng,2,2020,8.4,8.25,8.25,25.15,NV1,101,2.81,Kh†,18,18,1.88,Y?u,25,25,2.23,Trung bçnh,11,11,0.24,Y?u,21,2,0,0,0,1,0
3000452401,Nam,Kinh,Khìng,2,2021,7.6,8.3,8.6,24.75,NV1,201,2.42,Trung bçnh,18,18,2.11,Trung bçnh,18,18,2.21,Trung bçnh,19,17,2.02,Trung bçnh,27,24,0,0,0,0,0
3023452407,N?,Kinh,Khìng,2NT,2021,7.16,7.04,7.26,21.96,NV1,207,2.79,Kh†,17,17,2.54,Kh†,25,25,1.86,Y?u,14,11,2.44,Trung bçnh,16,16,0,0,0,0,0
3056451405,Nam,Kinh,Tìn gi†o,2,2021,6.82,6.42,7.02,20.51,NV1,1053,2.75,Kh†,16,16,1.29,Y?u,19,13,1.44,Y?u,18,15,1.21,Y?u,17,8,0,0,0,0,0
6134457451,Nam,Kinh,Khìng,2,2021,7.5,7.3,7.1,22,NV1,7512,2.97,Kh†,18,18,2.86,Kh†,21,21,3.3,Gi?i,15,15,2.88,Kh†,17,17,0,0,0,0,0
8014356409,Nam,Kinh,Khìng,2NT,2020,6.5,5.5,8,20.5,NV1,6092,1.58,Y?u,18,12,0,Y?u,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4000451417,Nam,Kinh,Khìng,2,2021,5.77,6.3,6.2,18.27,NV1,1171,2.68,Kh†,17,17,1.38,Y?u,16,10,1.23,Y?u,17.5,11.5,1.57,Y?u,21,15,0,0,0,0,0
1451430,Nam,Kinh,Khìng,2NT,2021,6.6,6.37,6.9,20.37,NV1,130,3.33,Gi?i,18,18,2.75,Kh†,20,20,2.32,Trung bçnh,17,17,3.25,Gi?i,18,18,0,0,0,0,0
16351401,Nam,Kinh,Khìng,1,2020,8.8,9,8,26.55,NV1,101,2.75,Kh†,18,18,2.5,Kh†,18,18,3.22,Gi?i,18,18,2.86,Kh†,22,22,0,0,0,0,0
27351417,Nam,Kinh,Khìng,2,2020,7,6.9,6.3,20.2,NV1,1171,1.72,Y?u,18,15,1.37,Y?u,19,13,0.87,Y?u,15,7,0,Y?u,21.5,0,0,0,1,1,1
1042456412,Nam,Kinh,Khìng,2,2021,4.5,4.75,8.25,17.75,NV1,612,1.94,Y?u,17,17,1.56,Y?u,17,11,1.78,Y?u,20,15,1.85,Y?u,17,15,0,0,0,0,0
1118351405,Nam,Kinh,Khìng,2NT,2020,8,6.75,7,22.25,NV2,1053,1.11,Y?u,18,10,1.34,Y?u,19,13,1.31,Y?u,16,10,1.79,Y?u,26,23,0,0,0,0,0
2000351417,Nam,Kinh,Khìng,2NT,2020,6.6,6.4,7.4,20.9,NV1,1171,1.75,Y?u,18,13,1.69,Y?u,21,17,2.07,Trung bçnh,15,13,1.72,Y?u,24.5,19.5,0,0,0,0,0
